VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
9165,ULTRA BEVERAGE COMPANY LLP,15605,La Mondotte 08 St Emilion,161.64,249.99,750.0,3.0,484.92,8.0,1887.92,1415.94,0.8900000000000001,68054.70000000003,1403.0,74.31458960125428,2.6666666666666665,3.893260744040254
660,SAZERAC NORTH AMERICA INC.,863,Ten High Bourbon,5.83,7.99,1000.0,83.0,483.88999999999993,92.0,816.0800000000002,465.47,96.60000000000001,17932.329999999994,332.1900000000002,40.70556808156065,1.108433734939759,1.6864989977060907
7153,PINE STATE TRADING CO,21109,Les Lauzeraies Tavel,7.33,17.99,750.0,66.0,483.78,58.0,637.4200000000001,395.64000000000004,6.450000000000001,15884.819999999998,153.6400000000001,24.10341689937562,0.8787878787878788,1.3175823721526316
90024,VINILANDIA USA,24710,Onix Classic Priorat,13.42,19.99,750.0,36.0,483.12,12.0,239.88,19.99,1.35,2802.6400000000003,-243.24,-101.4007003501751,0.3333333333333333,0.49652260307998014
8735,SURVILLE ENTERPRISES CORP,15006,B & G Pouilly Fuisse,20.13,29.99,750.0,24.0,483.12,7.0,209.93,119.96,0.77,263.32,-273.19,-130.1338541418568,0.2916666666666667,0.4345297234641497
4692,KOBRAND CORPORATION,25700,Resonance Pnt Nr,40.26,59.99,750.0,12.0,483.12,4.0,239.96,179.97,0.44,9139.38,-243.16,-101.33355559259876,0.3333333333333333,0.4966881934095049
516,BANFI PRODUCTS CORP,23200,Natura Rose,8.05,11.99,750.0,60.0,483.0,40.0,440.6,65.94,4.49,8510.410000000002,-42.39999999999998,-9.623241034952331,0.6666666666666666,0.9122153209109731
4425,MARTIGNETTI COMPANIES,37708,EOS Cab Svgn Paso Robles,7.43,10.99,750.0,65.0,482.94999999999993,66.0,725.3399999999999,186.82999999999998,7.390000000000001,144929.24,242.39,33.41743182507514,1.0153846153846153,1.5018946060668807
4950,LATITUDE BEVERAGE COMPANY,24237,Ironside Red Blend,10.06,14.99,750.0,48.0,482.88,23.0,344.77,254.82999999999998,2.54,1609.9999999999995,-138.11,-40.05858978449402,0.4791666666666667,0.7139869118621603
90024,VINILANDIA USA,21156,Huber Hugo Red,9.65,13.99,750.0,50.0,482.5,33.0,461.67,83.94,3.72,2802.6400000000003,-20.829999999999984,-4.511880780644179,0.66,0.9568290155440415
4425,MARTIGNETTI COMPANIES,15846,Merry Edwards Svgn Bl RRV,17.23,24.99,375.0,28.0,482.44,46.0,1149.5400000000002,399.84000000000003,2.64,144929.24,667.1000000000001,58.03190841554014,1.6428571428571428,2.382762623331399
9552,M S WALKER INC,21960,Le Grande Courtage Rose,4.02,5.99,187.0,120.0,482.40000000000003,67.0,468.33000000000004,265.61999999999995,1.9300000000000002,55551.819999999985,-14.069999999999993,-3.0042918454935603,0.5583333333333333,0.9708333333333333
9552,M S WALKER INC,21168,Honoro Vera Merlot Jumilla,5.86,8.49,750.0,82.0,480.52,64.0,543.36,152.82,7.17,55551.819999999985,62.84000000000003,11.565076560659605,0.7804878048780488,1.1307749937567635
4692,KOBRAND CORPORATION,42337,St Francis Red Sonoma,7.28,10.99,750.0,66.0,480.48,50.0,547.5,250.76999999999998,5.6000000000000005,9139.38,67.01999999999998,12.241095890410955,0.7575757575757576,1.1394855144855145
2000,SOUTHERN WINE & SPIRITS NE,20060,Ch Troplong Mondot 10 Brdx,159.99,239.99,750.0,3.0,479.97,3.0,719.97,239.99,0.34,19016.59,240.0,33.334722280095,1.0,1.500031251953247
10754,PERFECTA WINES,21450,Le Petit Cheval St Emilion,159.97,239.95,750.0,3.0,479.91,3.0,719.85,239.95,0.34,28720.52,239.94,33.331944155032296,1.0,1.4999687441395262
9552,M S WALKER INC,21958,Le Grande Courtage Rose,13.33,19.99,750.0,36.0,479.88,11.0,219.89,199.9,1.2100000000000002,55551.819999999985,-259.99,-118.2363909227341,0.3055555555555556,0.45821872134700337
9552,M S WALKER INC,17047,Murphy-Goode All In Claret,13.33,20.99,750.0,36.0,479.88,47.0,994.5300000000001,148.92999999999998,5.28,55551.819999999985,514.6500000000001,51.74806189858526,1.3055555555555556,2.072455613903476
9744,FREDERICK WILDMAN & SONS,15720,Clos Rochette Faiveley 09,13.33,19.99,750.0,36.0,479.88,28.0,559.72,399.8,3.1000000000000005,3999.9299999999994,79.84000000000003,14.264274994640184,0.7777777777777778,1.1663749270650996
4692,KOBRAND CORPORATION,11060,Craggy Range Te Kahu Rd,13.33,19.99,750.0,36.0,479.88,15.0,299.85,179.90999999999997,1.6700000000000004,9139.38,-180.02999999999997,-60.040020010004994,0.4166666666666667,0.6248437109277319
1650,Circa Wines,23475,Ghostwriter Chard Santa Cruz,19.99,28.99,750.0,24.0,479.76,7.0,202.93,57.98,0.79,211.96999999999997,-276.83,-136.41649829990635,0.2916666666666667,0.42298232449558115
12546,JIM BEAM BRANDS COMPANY,4377,Cruzan 9 Rum,9.99,12.99,750.0,48.0,479.52,24.0,311.76,25.98,18.9,123880.96999999999,-167.76,-53.81062355658198,0.5,0.6501501501501502
653,STATE WINE & SPIRITS,16752,Pennywise Cab Svgn,7.99,11.99,750.0,60.0,479.4,47.0,540.5300000000001,278.76,5.220000000000001,8014.98,61.13000000000011,11.309270530775368,0.7833333333333333,1.1275135586149356
3960,DIAGEO NORTH AMERICA INC,1885,Seagrams 7 PET,7.99,9.99,750.0,60.0,479.4,60.0,599.4,259.73999999999995,47.25,257032.07000000007,120.0,20.02002002002002,1.0,1.2503128911138923
6830,PARK STREET IMPORTS LLC,5635,VeeV Acai Spirit,16.53,29.99,750.0,29.0,479.37,51.0,1095.99,236.39,40.169999999999995,360.29,616.62,56.26146223961898,1.7586206896551724,2.286313286188122
7153,PINE STATE TRADING CO,20625,Monte Degli Angeli,17.12,24.99,750.0,28.0,479.36,28.0,671.7200000000001,367.8500000000001,3.1200000000000006,15884.819999999998,192.36000000000013,28.63693205502294,1.0,1.4012850467289721
3664,WILLIAM GRANT & SONS INC,2837,Girvan Patent Still #4 Apps,34.07,45.99,750.0,14.0,476.97999999999996,73.0,3357.2700000000004,2621.4300000000003,57.59999999999997,30234.42000000001,2880.2900000000004,85.79262317299474,5.214285714285714,7.038597006163782
2000,SOUTHERN WINE & SPIRITS NE,19680,Ch Certan De May de Certan,119.2,179.99,750.0,4.0,476.8,7.0,1259.93,719.96,0.78,19016.59,783.1300000000001,62.15662774916068,1.75,2.6424706375838927
2000,SOUTHERN WINE & SPIRITS NE,43021,Ceretto Arneis Blange Lange,13.24,19.99,750.0,36.0,476.64,37.0,742.63,62.97,4.160000000000001,19016.59,265.99,35.81729798149819,1.0277777777777777,1.5580521987244043
9165,ULTRA BEVERAGE COMPANY LLP,18071,Novelty Hill Chard SWC,13.24,19.99,750.0,36.0,476.64,0.0,0.0,0.0,0.0,68054.70000000003,-476.64,-inf,0.0,0.0
9552,M S WALKER INC,43025,Esperto Venezie Pnt Grigio,6.62,9.99,750.0,72.0,476.64,72.0,719.28,49.95,8.1,55551.819999999985,242.64,33.733733733733736,1.0,1.5090634441087614
9165,ULTRA BEVERAGE COMPANY LLP,22974,L.A. Cetto Svgn Bl,7.94,11.99,750.0,60.0,476.4,36.0,431.64,35.97,4.050000000000001,68054.70000000003,-44.75999999999999,-10.369752571587432,0.6,0.9060453400503778
12546,JIM BEAM BRANDS COMPANY,3572,Pinnacle Habanero Vodka,7.68,10.99,750.0,62.0,476.15999999999997,189.0,1888.1100000000006,879.1200000000003,148.90999999999997,123880.96999999999,1411.9500000000007,74.7811303366859,3.0483870967741935,3.965284778225808
4425,MARTIGNETTI COMPANIES,45920,Yellow Tail Rsl,10.13,14.99,1500.0,47.0,476.1099999999999,39.0,584.6099999999999,224.85,8.72,144929.24,108.5,18.55938146798721,0.8297872340425532,1.2278885131587238
4425,MARTIGNETTI COMPANIES,33076,Forest Glen Merlot Cal,11.33,16.99,1500.0,42.0,475.86,42.0,713.58,16.99,9.45,144929.24,237.72000000000003,33.31371394938199,1.0,1.499558693733451
4692,KOBRAND CORPORATION,25090,Jadot Ch des Jacques Fleurie,14.86,21.99,750.0,32.0,475.52000000000004,98.0,2155.0200000000004,1055.5200000000002,10.910000000000002,9139.38,1679.5000000000005,77.93431151451031,3.0625,4.531922947510095
6213,MHW LTD,844,Bols Melon Liqueur,7.19,9.99,1000.0,66.0,474.53999999999996,87.0,869.1300000000003,729.2700000000002,91.35,9621.580000000002,394.5900000000004,45.400572986779906,1.3181818181818181,1.8315210519661154
1392,CONSTELLATION BRANDS INC,20454,Simi Cab Svgn Alexander Vly,67.74,104.99,3000.0,7.0,474.17999999999995,4.0,419.96,314.96999999999997,1.8,79528.99,-54.21999999999997,-12.910753405086192,0.5714285714285714,0.8856552364081152
5992,MCCORMICK DISTILLING CO,382,McCormick Irish Cream Liquer,7.77,10.49,1000.0,61.0,473.97,52.0,545.48,283.23,54.60000000000001,1567.85,71.50999999999999,13.109554887438584,0.8524590163934426,1.1508745279237083
516,BANFI PRODUCTS CORP,24715,Banfi Summus Tuscany Red,39.47,63.99,750.0,12.0,473.64,48.0,2902.52,1577.74,5.34,8510.410000000002,2428.88,83.68176618938027,4.0,6.128114179545647
3252,E & J GALLO WINERY,16791,Gallo Signature Series Cab S,26.31,39.99,750.0,18.0,473.58000000000004,5.0,199.95,199.95,0.55,61966.909999999996,-273.63000000000005,-136.8492123030758,0.2777777777777778,0.42220955276827565
1650,Circa Wines,24514,R8 Chard,7.89,11.99,750.0,60.0,473.40000000000003,16.0,190.84,58.95,1.79,211.96999999999997,-282.56000000000006,-148.06120310207507,0.26666666666666666,0.4031263202365864
10754,PERFECTA WINES,38242,Hendry Ranch Barrel Chard,19.72,30.99,750.0,24.0,473.28,63.0,1977.3700000000001,732.77,7.0200000000000005,28720.52,1504.0900000000001,76.06517748322267,2.625,4.178013015551048
8892,TRINCHERO FAMILY ESTATES,11174,Sutter Home Sweet Red,6.66,9.99,1500.0,71.0,472.85999999999996,65.0,649.35,249.75,14.55,11595.970000000003,176.49000000000007,27.17948717948719,0.9154929577464789,1.3732394366197185
10754,PERFECTA WINES,18686,Moillard Chard Tradition,13.1,18.99,750.0,36.0,471.59999999999997,4.0,75.96,75.96,0.44,28720.52,-395.64,-520.8530805687203,0.1111111111111111,0.16106870229007633
9744,FREDERICK WILDMAN & SONS,24392,Ch Fuisse Pouilly Fuisse Tet,24.82,35.99,750.0,19.0,471.58,167.0,6010.329999999999,2915.19,18.57,3999.9299999999994,5538.749999999999,92.1538418023636,8.789473684210526,12.745090970779081
8112,MOET HENNESSY USA INC,40137,Dom Chandon Carneros Chard,13.07,19.99,750.0,36.0,470.52,8.0,175.92000000000002,131.94,0.88,48347.26,-294.59999999999997,-167.46248294679395,0.2222222222222222,0.37388421321091564
7153,PINE STATE TRADING CO,20629,Clos Amador Rose Tendre Cava,7.84,11.99,750.0,60.0,470.4,41.0,497.59,185.85,4.590000000000001,15884.819999999998,27.189999999999998,5.4643381096887,0.6833333333333333,1.0578018707482992
9165,ULTRA BEVERAGE COMPANY LLP,21111,Light Horse Chard,9.8,14.99,750.0,48.0,470.4,17.0,233.82999999999998,209.85,1.88,68054.70000000003,-236.57,-101.17179147243725,0.3541666666666667,0.49708758503401357
9165,ULTRA BEVERAGE COMPANY LLP,25898,Alexana Willamette Chard,19.6,29.99,750.0,24.0,470.4,0.0,0.0,0.0,0.0,68054.70000000003,-470.4,-inf,0.0,0.0
7153,PINE STATE TRADING CO,21960,Le Grande Courtage Rose,4.02,5.99,187.0,117.0,470.34000000000003,150.0,988.1000000000001,208.87000000000003,4.239999999999999,15884.819999999998,517.7600000000001,52.39955470094121,1.2820512820512822,2.100820682910235
1650,Circa Wines,21785,Ghostwriter Pnt Nr,19.59,28.99,750.0,24.0,470.16,8.0,227.92,171.94,0.8800000000000001,211.96999999999997,-242.24000000000004,-106.28290628290631,0.3333333333333333,0.48477114173898245
90017,THE IMPORTED GRAPE LLC,25550,Alisios Tempranillo Touriga,6.62,9.99,750.0,71.0,470.02,39.0,389.61,129.87,4.360000000000001,80.03,-80.40999999999997,-20.638587305253964,0.5492957746478874,0.8289221735245309
4692,KOBRAND CORPORATION,20422,M Chiarlo Barberesco Anni 09,18.06,27.99,750.0,26.0,469.56,455.0,12735.449999999973,8005.139999999987,50.44999999999996,9139.38,12265.889999999974,96.31296891747053,17.5,27.122093023255758
653,STATE WINE & SPIRITS,20118,Love Oregon Rsl,10.2,14.99,750.0,46.0,469.20000000000005,66.0,978.3400000000001,573.6100000000001,7.33,8014.98,509.1400000000001,52.04121266635321,1.434782608695652,2.0851236146632566
2000,SOUTHERN WINE & SPIRITS NE,19233,Tasca D'Almerita Leone 11,13.01,18.99,750.0,36.0,468.36,54.0,1025.46,189.89999999999998,6.07,19016.59,557.1,54.32683868702826,1.5,2.189469638739431
90017,THE IMPORTED GRAPE LLC,20765,Furlan Malbec,19.47,29.99,750.0,24.0,467.28,12.0,359.88,29.99,1.35,80.03,-107.39999999999998,-29.843281093697893,0.5,0.7701592193117617
2000,SOUTHERN WINE & SPIRITS NE,23852,Ferrari-Carano Pnt Nr AV,19.47,29.99,750.0,24.0,467.28,1.0,29.99,29.99,0.11,19016.59,-437.28999999999996,-1458.1193731243748,0.041666666666666664,0.0641799349426468
9165,ULTRA BEVERAGE COMPANY LLP,46765,Tom Eddy Cab Svgn Napa,35.94,79.99,750.0,13.0,467.21999999999997,20.0,1099.8,604.89,2.22,68054.70000000003,632.5799999999999,57.5177304964539,1.5384615384615385,2.353923205342237
90024,VINILANDIA USA,25120,Foxglove Chard,9.73,14.99,750.0,48.0,467.04,35.0,524.6500000000001,119.92,3.920000000000001,2802.6400000000003,57.61000000000007,10.980653769179465,0.7291666666666666,1.1233513189448443
90024,VINILANDIA USA,25310,A la Carte White,9.73,14.99,750.0,48.0,467.04,25.0,374.75,29.98,2.81,2802.6400000000003,-92.29000000000002,-24.62708472314877,0.5208333333333334,0.8023937992463172
10754,PERFECTA WINES,27425,Proud Pour The Oyster Svgn B,13.33,19.99,750.0,35.0,466.55,35.0,699.65,79.96,3.94,28720.52,233.09999999999997,33.316658329164575,1.0,1.4996249062265565
4425,MARTIGNETTI COMPANIES,3449,Van Gogh Pomegranate Vodka,22.21,27.99,750.0,21.0,466.41,14.0,391.86,167.94,11.02,144929.24,-74.55000000000001,-19.02465166130761,0.6666666666666666,0.8401620891490319
9165,ULTRA BEVERAGE COMPANY LLP,18265,Gianni Gagliardo Barolo S 07,46.61,68.99,750.0,10.0,466.1,21.0,1580.79,984.8699999999999,2.3200000000000003,68054.70000000003,1114.69,70.51474262868567,2.1,3.3915254237288135
4950,LATITUDE BEVERAGE COMPANY,26591,Ninety+Cellars Lot 50 Prosec,7.28,10.99,560.0,64.0,465.92,41.0,450.59000000000003,307.71999999999997,3.380000000000001,1609.9999999999995,-15.329999999999984,-3.402205996582255,0.640625,0.9670973557692308
10754,PERFECTA WINES,23763,Ch Marquis de Terme 12 Mrgx,35.8,52.99,750.0,13.0,465.40000000000003,63.0,3338.37,2543.52,6.950000000000002,28720.52,2872.97,86.05906475315798,4.846153846153846,7.173119896862913
3252,E & J GALLO WINERY,27442,Renato Ratti Barb d'Asti Bat,12.92,18.99,750.0,36.0,465.12,4.0,91.96,68.97,0.44,61966.909999999996,-373.16,-405.78512396694225,0.1111111111111111,0.1977124183006536
516,BANFI PRODUCTS CORP,25270,Cantine Maschio Sparkling Ro,2.46,3.79,187.0,189.0,464.93999999999994,150.0,568.5,132.64999999999998,4.24,8510.410000000002,103.56000000000006,18.21635883905014,0.7936507936507936,1.2227384178603693
8112,MOET HENNESSY USA INC,40782,Krug Rose Champagne,154.96,233.99,750.0,3.0,464.88,2.0,467.98,467.98,0.22,48347.26,3.1000000000000227,0.6624214710030392,0.6666666666666666,1.0066683875408708
1485,CASTLE BRANDS CORP.,4052,Goslings Family Rsv Rum,46.42,64.99,750.0,10.0,464.20000000000005,23.0,1494.77,844.8699999999999,18.119999999999997,8497.589999999998,1030.57,68.94505509208774,2.3,3.220099095217578
9165,ULTRA BEVERAGE COMPANY LLP,2320,The Tweeddale 12 Yr Old,38.68,52.99,750.0,12.0,464.16,25.0,1324.75,794.85,19.719999999999995,68054.70000000003,860.5899999999999,64.96244574448008,2.0833333333333335,2.854080489486384
9165,ULTRA BEVERAGE COMPANY LLP,787,Cherry Heering Liqueur,17.85,24.99,750.0,26.0,464.1000000000001,27.0,944.73,594.83,21.240000000000002,68054.70000000003,480.62999999999994,50.874853132641064,1.0384615384615385,2.035617323852618
8004,SAZERAC CO INC,3750,Margaritaville Island Lime,11.59,14.49,750.0,40.0,463.59999999999997,35.0,507.15000000000003,376.74,27.59,50293.62000000002,43.55000000000007,8.5872029971409,0.875,1.0939387402933565
4425,MARTIGNETTI COMPANIES,26278,Freixenet Cordon Negro,8.27,11.99,560.0,56.0,463.12,9.0,107.91,59.95,0.75,144929.24,-355.21000000000004,-329.17245853025673,0.16071428571428573,0.23300656417343235
9815,WINE GROUP INC,16144,Fish Eye Moscato,5.51,7.99,750.0,84.0,462.84000000000003,61.0,487.38999999999993,159.8,6.819999999999999,27100.409999999996,24.549999999999898,5.037033997414781,0.7261904761904762,1.053042087978567
8892,TRINCHERO FAMILY ESTATES,14670,Sutter Home Moscato,3.92,5.99,187.0,118.0,462.5599999999999,107.0,640.9300000000001,239.6,3.0700000000000007,11595.970000000003,178.37000000000018,27.829872216934792,0.9067796610169492,1.385614839156002
9165,ULTRA BEVERAGE COMPANY LLP,18771,Cigar Zin Old Vine Zinfandel,12.16,17.99,750.0,38.0,462.0799999999999,14.0,251.85999999999999,197.89,1.54,68054.70000000003,-210.21999999999994,-83.46700547923447,0.3684210526315789,0.5450571329639889
10754,PERFECTA WINES,22928,Desert Wind Ruah Red,12.83,18.99,750.0,36.0,461.88,31.0,644.69,625.7,3.410000000000001,28720.52,182.81000000000006,28.35626425103539,0.8611111111111112,1.3957954447042522
3252,E & J GALLO WINERY,15261,Barefoot Cellars Sweet Red,4.27,6.49,187.0,108.0,461.16,97.0,629.53,129.8,2.76,61966.909999999996,168.36999999999995,26.74534970533572,0.8981481481481481,1.3651010495272788
2000,SOUTHERN WINE & SPIRITS NE,1253,Tullibardine Burgundy Finish,51.17,64.99,750.0,9.0,460.53,47.0,3054.5299999999997,2534.6099999999997,37.08999999999999,19016.59,2594.0,84.92304871780601,5.222222222222222,6.632640653160489
2000,SOUTHERN WINE & SPIRITS NE,24322,Ch Phelan Segur St-Estphe 12,32.89,49.99,750.0,14.0,460.46000000000004,113.0,5648.87,2999.4,12.59,19016.59,5188.41,91.84863521376842,8.071428571428571,12.267884289623419
2242,DELICATO VINEYARDS INC,19787,Bota Mini RedVolution,3.24,4.79,500.0,142.0,460.08,137.0,614.6300000000005,429.44999999999993,10.560000000000004,7982.649999999999,154.55000000000047,25.145209312920024,0.9647887323943662,1.3359198400278223
653,STATE WINE & SPIRITS,14212,Allan Scott Svgn Bl,9.58,13.99,750.0,48.0,459.84,36.0,455.64,145.87999999999997,4.02,8014.98,-4.199999999999989,-0.9217803529101898,0.75,0.9908663883089771
9815,WINE GROUP INC,15294,Flip Flop Moscato,3.86,7.99,750.0,119.0,459.34,93.0,729.0699999999999,487.3800000000001,10.31,27100.409999999996,269.72999999999996,36.99644752904385,0.7815126050420168,1.5872120869073016
9552,M S WALKER INC,11529,Benvolio Pnt Grigio Friuli,3.76,9.99,750.0,122.0,458.71999999999997,735.0,4306.049999999998,1167.990000000001,82.33999999999995,55551.819999999985,3847.3299999999986,89.34708143193878,6.024590163934426,9.387098883850712
9552,M S WALKER INC,12519,Salmon Creek Pnt Nr Cal,2.73,3.99,750.0,168.0,458.64,129.0,578.71,294.34,14.350000000000001,55551.819999999985,120.07000000000005,20.747870263171546,0.7678571428571429,1.2617957439386012
2000,SOUTHERN WINE & SPIRITS NE,24198,Route 128 Est Pnt Nr Santa B,12.74,18.99,750.0,36.0,458.64,17.0,322.83,94.94999999999999,1.9000000000000001,19016.59,-135.81,-42.06858098689713,0.4722222222222222,0.7038854003139717
9552,M S WALKER INC,24305,Marquis d Gelida Brut Rsv,11.18,18.99,750.0,41.0,458.38,167.0,2903.330000000001,1352.2300000000005,18.610000000000007,55551.819999999985,2444.9500000000007,84.21192217212649,4.073170731707317,6.333893276320958
4425,MARTIGNETTI COMPANIES,24432,Tintero Langhe Arneis,5.95,8.99,750.0,77.0,458.15,223.0,2004.7700000000004,818.0900000000004,24.840000000000003,144929.24,1546.6200000000003,77.14700439451907,2.896103896103896,4.375793953945216
9552,M S WALKER INC,20935,Chehalem Ian's Chard Rsv,16.33,34.99,750.0,28.0,457.24,34.0,832.6600000000001,440.82,3.7700000000000005,55551.819999999985,375.4200000000001,45.08683015876829,1.2142857142857142,1.8210567754352203
3252,E & J GALLO WINERY,22043,Five Oaks Wh Moscato,2.54,3.79,750.0,180.0,457.20000000000005,179.0,678.4100000000001,68.22,20.110000000000003,61966.909999999996,221.21000000000004,32.60712548458897,0.9944444444444445,1.4838363954505687
9552,M S WALKER INC,29181,Cantele Primitivo Salento,9.52,13.99,750.0,48.0,456.96000000000004,48.0,671.5200000000001,181.86999999999998,5.380000000000001,55551.819999999985,214.56000000000006,31.95139385275197,1.0,1.4695378151260505
9552,M S WALKER INC,24487,Farmstead Long Meadow Pnt Nr,19.04,27.99,750.0,24.0,456.96,3.0,83.97,83.97,0.33,55551.819999999985,-372.99,-444.19435512683106,0.125,0.18375787815126052
9260,TY KU LLC,8122,Ty Ku Liqueur,25.38,32.99,750.0,18.0,456.84000000000003,9.0,296.91,131.96,7.09,198.94,-159.93,-53.864807517429526,0.5,0.6499211977935382
3960,DIAGEO NORTH AMERICA INC,1063,Ciroc Pineapple Vodka,25.37,33.99,1000.0,18.0,456.66,36.0,1223.64,475.86000000000007,37.8,257032.07000000007,766.98,62.68020005884083,2.0,2.6795427670476943
2000,SOUTHERN WINE & SPIRITS NE,20055,Ch Haut Bailey 10 Brdx,151.72,219.99,750.0,3.0,455.16,9.0,1979.91,879.96,1.01,19016.59,1524.75,77.01107626104216,3.0,4.349920906933826
